20 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
 Razem: ;;13 ;15 ;1 ;;29 ;

   Kursówka: 09   Linia:  32   Wariant: B - Plac Wolnoœci-Boguszowice   Kurs:  04:28;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Œródmieœcie PlacWolnoœci 3;2 ; ; ;;2 ;
2 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
3 ; R-k Œródmieœcie Urszulanki;1 ; ; ;;1 ;
4 ; R-k Œródmieœcie Policja; ; ; ;; ;
5 ; R-k Meksyk Park;1 ; ; ;;1 ;
6 ; R-k Chwa³owice Kopalnia;4 ; ; ;;4 ;
7 ; R-k Chwa³owice Osiedle;1 ; ; ;;1 ;
8 ; Jankowice Œwierklañska; ; ; ;; ;
9 ; Jankowice Gwarek;2 ; ; ;;2 ;
10 ; Jankowice Urz¹d Gminy;7 ; ; ;;7 ;
11 ; R-k Boguszowice OsiedleJastrzêbska; ; ; ;; ;
12 ; R-k Boguszowice OsiedleKopalnia; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:41;;#52;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie20-09-2021 - 24-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
13 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
14 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
 Razem: ;;18 ; ; ;;18 ;

   Kursówka: 09   Linia:  13   Wariant: A - 13 Boguszowice-Grabownia   Kurs:  05:04;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;24 ;12 ; ;;36 ;
2 ; R-k Boguszowice OsiedlePatriotów;35 ;15 ;4 ;;54 ;
3 ; R-k Boguszowice OsiedleKopalnia;2 ; ;4 ;;6 ;
4 ; R-k Boguszowice OsiedleJastrzêbska;3 ;1 ; ;;4 ;
5 ; Jankowice Urz¹d Gminy;5 ;9 ; ;;14 ;
6 ; Jankowice Gwarek; ;3 ; ;;3 ;
7 ; Jankowice Œwierklañska; ; ; ;; ;
8 ; R-k Chwa³owice Pêtla;14 ;5 ; ;;19 ;
9 ; R-k Chwa³owice Osiedle;22 ;4 ; ;;26 ;
10 ; R-k Chwa³owice Kopalnia;20 ;6 ; ;;26 ;
11 ; R-k Meksyk Park;1 ; ; ;;1 ;
12 ; R-k Meksyk Kamyczek; ; ; ;; ;
13 ; R-k Œródmieœcie DworzecKolejowy;3 ; ; ;;3 ;
14 ; R-k Œródmieœcie Chrobrego;3 ; ; ;;3 ;
15 ; R-k Œródmieœcie PlacWolnoœci 2; ;10 ; ;;10 ;
16 ; R-k Pó³noc Gliwicka Szpital; ; ; ;; ;
17 ; R-k Pó³noc K¹pielisko Ruda; ; ; ;; ;
18 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
19 ; R-k Wielopole Szko³a;1 ; ; ;;1 ;
20 ; R-k Wielopole Wiadukt; ; ; ;; ;
21 ; R-k Golejów Górka; ; ; ;; ;
22 ; R-k Golejów Skrzy¿owanie; ; ; ;; ;
23 ; R-k Golejów Szko³a; ; ; ;; ;
24 ; R-k Grabownia I; ; ; ;; ;
25 ; R-k Grabownia Sklep; ;1 ; ;;1 ;
26 ; R-k Grabownia Olszowiec; ; ; ;; ;
 Razem: ;;133 ;66 ;8 ;;207 ;

   Kursówka: 09   Linia:  32   Wariant: A - 32 Grabownia-Boguszowice   Kurs:  06:20;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Grabownia Olszowiec;6 ;3 ; ;;9 ;
2 ; R-k Grabownia Poloczka;8 ;1 ; ;;9 ;
3 ; R-k Golejów Szko³a; ; ;1 ;;1 ;
4 ; R-k Golejów Skrzy¿owanie;11 ;19 ;1 ;;31 ;
5 ; R-k Golejów Górka;4 ;6 ;1 ;;11 ;
6 ; R-k Wielopole Wiadukt; ; ; ;; ;
7 ; R-k Wielopole Szko³a;2 ;2 ; ;;4 ;
8 ; R-k Wielopole Skrzy¿owanie; ;1 ; ;;1 ;
9 ; R-k Pó³noc K¹pielisko Ruda;1 ; ; ;;1 ;
10 ; R-k Pó³noc Gliwicka Szpital;3 ;2 ; ;;5 ;
11 ; R-k Œródmieœcie PlacWolnoœci 3;4 ; ; ;;4 ;
12 ; R-k Œródmieœcie 3 Maja;2 ; ;2 ;;4 ;
13 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
14 ; R-k Œródmieœcie Policja;2 ;1 ; ;;3 ;
15 ; R-k Meksyk Park; ; ; ;; ;
16 ; R-k Chwa³owice Kopalnia;1 ; ; ;;1 ;
17 ; R-k Chwa³owice Osiedle; ;3 ; ;;3 ;
18 ; Jankowice Œwierklañska; ; ; ;; ;
19 ; Jankowice Gwarek; ;1 ; ;;1 ;
20 ; Jankowice Urz¹d Gminy; ; ; ;; ;
21 ; R-k Boguszowice OsiedleJastrzêbska; ; ; ;; ;
22 ; R-k Boguszowice OsiedleKopalnia; ; ; ;; ;
23 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:41;;#53;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie20-09-2021 - 24-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
24 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
 Razem: ;;44 ;39 ;5 ;;88 ;

   Kursówka: 09   Linia:  13   Wariant: A - 13 Boguszowice-Grabownia   Kurs:  07:14;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;2 ;4 ;1 ;;7 ;
2 ; R-k Boguszowice OsiedlePatriotów;17 ;14 ;3 ;;34 ;
3 ; R-k Boguszowice OsiedleKopalnia;3 ;7 ;1 ;;11 ;
4 ; R-k Boguszowice OsiedleJastrzêbska;3 ;5 ; ;;8 ;
5 ; Jankowice Urz¹d Gminy;22 ;52 ;1 ;;75 ;
6 ; Jankowice Gwarek;3 ;12 ;3 ;;18 ;
7 ; Jankowice Œwierklañska; ; ;1 ;;1 ;
8 ; R-k Chwa³owice Pêtla;7 ;10 ; ;;17 ;
9 ; R-k Chwa³owice Osiedle;12 ;15 ; ;;27 ;
10 ; R-k Chwa³owice Kopalnia;27 ;17 ;1 ;;45 ;
11 ; R-k Meksyk Park; ;1 ; ;;1 ;
12 ; R-k Meksyk Kamyczek;1 ;1 ; ;;2 ;
13 ; R-k Œródmieœcie DworzecKolejowy;1 ;4 ; ;;5 ;
14 ; R-k Œródmieœcie Chrobrego;2 ; ; ;;2 ;
15 ; R-k Œródmieœcie PlacWolnoœci 2;4 ;9 ; ;;13 ;
16 ; R-k Pó³noc Gliwicka Szpital; ;1 ;1 ;;2 ;
17 ; R-k Pó³noc K¹pielisko Ruda;2 ; ;1 ;;3 ;
18 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
19 ; R-k Wielopole Szko³a; ; ; ;; ;
20 ; R-k Wielopole Wiadukt; ;1 ; ;;1 ;
21 ; R-k Golejów Górka; ; ; ;; ;
22 ; R-k Golejów Skrzy¿owanie; ; ; ;; ;
23 ; R-k Golejów Szko³a; ; ; ;; ;
24 ; R-k Grabownia I; ; ; ;; ;
25 ; R-k Grabownia Sklep; ; ; ;; ;
26 ; R-k Grabownia Olszowiec; ; ; ;; ;
 Razem: ;;106 ;153 ;13 ;;272 ;

   Kursówka: 09   Linia:  32   Wariant: A - 32 Grabownia-Boguszowice   Kurs:  08:10;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Grabownia Olszowiec;9 ;10 ; ;;19 ;
2 ; R-k Grabownia Poloczka;20 ;13 ; ;;33 ;
3 ; R-k Golejów Szko³a;3 ;6 ; ;;9 ;
4 ; R-k Golejów Skrzy¿owanie;8 ;13 ; ;;21 ;
5 ; R-k Golejów Górka;5 ;9 ;2 ;;16 ;
6 ; R-k Wielopole Wiadukt;2 ; ; ;;2 ;
7 ; R-k Wielopole Szko³a;5 ;5 ; ;;10 ;
8 ; R-k Wielopole Skrzy¿owanie;3 ;9 ;1 ;;13 ;
9 ; R-k Pó³noc K¹pielisko Ruda;1 ; ;2 ;;3 ;
10 ; R-k Pó³noc Gliwicka Szpital;5 ;3 ; ;;8 ;
11 ; R-k Œródmieœcie PlacWolnoœci 3;5 ;38 ; ;;43 ;
12 ; R-k Œródmieœcie 3 Maja;1 ; ;1 ;;2 ;
13 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
14 ; R-k Œródmieœcie Policja;4 ;10 ; ;;14 ;
15 ; R-k Meksyk Park;1 ; ;3 ;;4 ;
16 ; R-k Chwa³owice Kopalnia;5 ;3 ; ;;8 ;
17 ; R-k Chwa³owice Osiedle;2 ;5 ; ;;7 ;
18 ; Jankowice Œwierklañska; ; ;2 ;;2 ;
19 ; Jankowice Gwarek;2 ;1 ; ;;3 ;
20 ; Jankowice Urz¹d Gminy; ; ; ;; ;
21 ; R-k Boguszowice OsiedleJastrzêbska;3 ;1 ;1 ;;5 ;
22 ; R-k Boguszowice OsiedleKopalnia;1 ;3 ; ;;4 ;
23 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
24 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:41;;#54;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie20-09-2021 - 24-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
 Razem: ;;85 ;129 ;12 ;;226 ;

   Kursówka: 09   Linia:  13   Wariant: A - 13 Boguszowice-Grabownia   Kurs:  09:09;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;16 ;5 ; ;;21 ;
2 ; R-k Boguszowice OsiedlePatriotów;13 ;9 ;1 ;;23 ;
3 ; R-k Boguszowice OsiedleKopalnia;1 ;1 ;2 ;;4 ;
4 ; R-k Boguszowice OsiedleJastrzêbska;1 ;3 ; ;;4 ;
5 ; Jankowice Urz¹d Gminy;4 ;20 ; ;;24 ;
6 ; Jankowice Gwarek; ;1 ;2 ;;3 ;
7 ; Jankowice Œwierklañska; ;1 ; ;;1 ;
8 ; R-k Chwa³owice Pêtla;9 ;8 ;1 ;;18 ;
9 ; R-k Chwa³owice Osiedle;12 ;15 ;1 ;;28 ;
10 ; R-k Chwa³owice Kopalnia;35 ;19 ;1 ;;55 ;
11 ; R-k Meksyk Park; ;1 ; ;;1 ;
12 ; R-k Meksyk Kamyczek; ; ; ;; ;
13 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
14 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
15 ; R-k Œródmieœcie PlacWolnoœci 2;11 ;5 ; ;;16 ;
16 ; R-k Pó³noc Gliwicka Szpital;1 ; ; ;;1 ;
17 ; R-k Pó³noc K¹pielisko Ruda;1 ; ;2 ;;3 ;
18 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
19 ; R-k Wielopole Szko³a; ; ; ;; ;
20 ; R-k Wielopole Wiadukt; ; ; ;; ;
21 ; R-k Golejów Górka; ; ; ;; ;
22 ; R-k Golejów Skrzy¿owanie; ; ; ;; ;
23 ; R-k Golejów Szko³a; ; ; ;; ;
24 ; R-k Grabownia I; ; ; ;; ;
25 ; R-k Grabownia Sklep; ; ; ;; ;
26 ; R-k Grabownia Olszowiec; ; ; ;; ;
 Razem: ;;104 ;88 ;10 ;;202 ;

   Kursówka: 09   Linia:  32   Wariant: A - 32 Grabownia-Boguszowice   Kurs:  10:25;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Grabownia Olszowiec;3 ; ; ;;3 ;
2 ; R-k Grabownia Poloczka;9 ;3 ; ;;12 ;
3 ; R-k Golejów Szko³a;1 ; ; ;;1 ;
4 ; R-k Golejów Skrzy¿owanie;6 ;8 ; ;;14 ;
5 ; R-k Golejów Górka;1 ;1 ; ;;2 ;
6 ; R-k Wielopole Wiadukt; ; ;2 ;;2 ;
7 ; R-k Wielopole Szko³a;5 ;1 ; ;;6 ;
8 ; R-k Wielopole Skrzy¿owanie; ;1 ; ;;1 ;
9 ; R-k Pó³noc K¹pielisko Ruda;3 ;1 ; ;;4 ;
10 ; R-k Pó³noc Gliwicka Szpital;1 ; ; ;;1 ;
11 ; R-k Œródmieœcie PlacWolnoœci 3;9 ;8 ;1 ;;18 ;
12 ; R-k Œródmieœcie 3 Maja;3 ;2 ;1 ;;6 ;
13 ; R-k Œródmieœcie Urszulanki;1 ; ; ;;1 ;
14 ; R-k Œródmieœcie Policja; ;1 ; ;;1 ;
15 ; R-k Meksyk Park; ;1 ; ;;1 ;
16 ; R-k Chwa³owice Kopalnia;2 ;2 ;1 ;;5 ;
17 ; R-k Chwa³owice Osiedle; ;3 ; ;;3 ;
18 ; Jankowice Œwierklañska; ; ;1 ;;1 ;
19 ; Jankowice Gwarek; ;1 ; ;;1 ;
20 ; Jankowice Urz¹d Gminy; ;2 ; ;;2 ;
21 ; R-k Boguszowice OsiedleJastrzêbska;3 ;1 ; ;;4 ;
22 ; R-k Boguszowice OsiedleKopalnia;1 ; ; ;;1 ;
23 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
24 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:41;;#55;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie20-09-2021 - 24-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
 Razem: ;;48 ;36 ;6 ;;90 ;

   Kursówka: 09   Linia:  48   Wariant: B - 48 Boguszowice Pêtla-DA   Kurs:  12:06;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;14 ;1 ; ;;15 ;
2 ; R-k Boguszowice OsiedlePatriotów;13 ;7 ; ;;20 ;
3 ; R-k Boguszowice OsiedleKopalnia;1 ;1 ; ;;2 ;
4 ; R-k Boguszowice StareB³êkitna;1 ; ; ;;1 ;
5 ; R-k Boguszowice StareMa³achowskiego; ; ;1 ;;1 ;
6 ; R-k Boguszowice StareSzko³a; ;3 ;1 ;;4 ;
7 ; R-k Boguszowice Stare; ;1 ; ;;1 ;
8 ; R-k Gotartowice Gotartowicka; ;8 ;1 ;;9 ;
9 ; R-k Gotartowice Stra¿; ;6 ; ;;6 ;
10 ; R-k Gotartowice;3 ;2 ; ;;5 ;
11 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia RBoguszowicki;1 ;2 ; ;;3 ;
13 ; R-k Ligota Ligocka KuŸniaKaplica;7 ;3 ; ;;10 ;
14 ; R-k Ligota Ligocka KuŸnia¯orska;1 ;5 ; ;;6 ;
15 ; R-k Ligota Ligocka KuŸniaWiadukt; ;1 ;1 ;;2 ;
16 ; R-k Œródmieœcie Bazylika;1 ;2 ; ;;3 ;
17 ; R-k Œródmieœcie Chrobrego; ;1 ;1 ;;2 ;
18 ; R-k Œródmieœcie PlacWolnoœci 3;13 ;7 ; ;;20 ;
19 ; R-k Pó³noc Rondo Gliwickie;2 ; ; ;;2 ;
20 ; R-k Smolna Kotucza;6 ;3 ; ;;9 ;
21 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
22 ; R-k Maroko Nowiny Chabrowa;1 ; ; ;;1 ;
23 ; R-k Maroko Nowiny Szko³a; ; ; ;; ;
24 ; R-k Maroko NowinyBudowlanych; ; ; ;; ;
25 ; Rybnik Dworzec Autobusowy5; ; ; ;; ;
 Razem: ;;64 ;53 ;5 ;;122 ;

   Kursówka: 10   Linia:  46   Wariant: A - 46 Szpital-Boguszowice   Kurs:  05:28;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Orzepowice Borki;1 ; ; ;;1 ;
2 ; R-k Orzepowice Szpital Woj;1 ; ; ;;1 ;
3 ; R-k Maroko Nowiny RondoMazamet;1 ; ; ;;1 ;
4 ; R-k Maroko NowinyBudowlanych;11 ;4 ; ;;15 ;
5 ; R-k Maroko Nowiny Szko³a; ; ;1 ;;1 ;
6 ; R-k Maroko Nowiny; ;5 ; ;;5 ;
7 ; R-k Maroko NowinyZebrzydowicka;1 ; ;2 ;;3 ;
8 ; R-k Œródmieœcie S¹d; ; ; ;; ;
9 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
10 ; R-k Œródmieœcie Koœciuszki; ; ;2 ;;2 ;
11 ; R-k Œródmieœcie Bazylika;6 ; ; ;;6 ;
12 ; R-k Ligota Ligocka KuŸniaWiadukt; ;1 ; ;;1 ;
13 ; R-k Ligota Ligocka KuŸnia¯orska;1 ; ; ;;1 ;
14 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
15 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
16 ; R-k Ligota Ligocka KuŸniaBoguszowicka; ; ; ;; ;
17 ; R-k Boguszowice StareRaszowiec; ; ; ;; ;
18 ; R-k Boguszowice Stare;2 ; ; ;;2 ;
19 ; R-k Boguszowice StareSzko³a; ; ; ;; ;
20 ; R-k Boguszowice StareSztolniowa 1; ; ; ;; ;
21 ; R-k Boguszowice StareSztolniowa; ; ; ;; ;
22 ; R-k Boguszowice StareRejewskiego; ; ; ;; ;
23 ; R-k Boguszowice StareB³êkitna; ; ; ;; ;
24 ; R-k Boguszowice OsiedleKopalnia; ; ; ;; ;
25 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
26 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:41;;#56;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie20-09-2021 - 24-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
 Razem: ;;24 ;10 ;5 ;;39 ;

   Kursówka: 10   Linia:  46   Wariant: B - 46 Boguszowice-Szpital   Kurs:  06:21;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;18 ;5 ; ;;23 ;
2 ; R-k Boguszowice OsiedlePatriotów;11 ;10 ; ;;21 ;
3 ; R-k Boguszowice OsiedleKopalnia;3 ;3 ;1 ;;7 ;
4 ; R-k Boguszowice StareB³êkitna; ; ; ;; ;
5 ; R-k Boguszowice StareRejewskiego;2 ;2 ; ;;4 ;
6 ; R-k Boguszowice StareSztolniowa;18 ;14 ; ;;32 ;
7 ; R-k Boguszowice StareSztolniowa 1;8 ;11 ;2 ;;21 ;
8 ; R-k Boguszowice StareSzko³a;1 ;1 ;2 ;;4 ;
9 ; R-k Boguszowice Stare;3 ;1 ; ;;4 ;
10 ; R-k Boguszowice StareRaszowiec; ;1 ;1 ;;2 ;
11 ; R-k Ligota Ligocka KuŸniaBoguszowicka;4 ; ; ;;4 ;
12 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
13 ; R-k Ligota Ligocka KuŸniaKaplica;1 ;8 ; ;;9 ;
14 ; R-k Ligota Ligocka KuŸnia¯orska; ;2 ; ;;2 ;
15 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
16 ; R-k Pó³noc Karolinka;2 ; ; ;;2 ;
17 ; R-k Œródmieœcie Piasta; ;1 ; ;;1 ;
18 ; R-k Œródmieœcie PlacWolnoœci 1;1 ;1 ; ;;2 ;
19 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
20 ; R-k Œródmieœcie Urszulanki;1 ;2 ; ;;3 ;
21 ; R-k Œródmieœcie S¹d; ;2 ; ;;2 ;
22 ; R-k Maroko NowinyZebrzydowicka;3 ; ; ;;3 ;
23 ; R-k Maroko Nowiny;3 ; ; ;;3 ;
24 ; R-k Maroko Nowiny Szko³a;1 ; ; ;;1 ;
25 ; R-k Maroko NowinyBudowlanych; ;5 ; ;;5 ;
26 ; R-k Maroko Nowiny¯o³êdziowa; ; ; ;; ;
27 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
28 ; R-k Orzepowice Borki; ; ; ;; ;
 Razem: ;;80 ;69 ;6 ;;155 ;

   Kursówka: 10   Linia:  46   Wariant: C - 46 DA-Boguszowice   Kurs:  07:26;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy3;4 ;3 ; ;;7 ;
2 ; R-k Maroko Nowiny RondoMazamet;5 ;5 ; ;;10 ;
3 ; R-k Maroko NowinyBudowlanych;35 ;27 ; ;;62 ;
4 ; R-k Maroko Nowiny Szko³a;5 ;13 ;3 ;;21 ;
5 ; R-k Maroko Nowiny;21 ;36 ; ;;57 ;
6 ; R-k Maroko NowinyZebrzydowicka;3 ;11 ; ;;14 ;
7 ; R-k Œródmieœcie S¹d;1 ;4 ; ;;5 ;
8 ; R-k Œródmieœcie DworzecKolejowy;2 ;8 ;1 ;;11 ;
9 ; R-k Œródmieœcie Koœciuszki;2 ; ; ;;2 ;
10 ; R-k Œródmieœcie Bazylika;2 ;2 ; ;;4 ;
11 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
13 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
14 ; R-k Ligota Ligocka KuŸnia RBoguszowicki;1 ; ; ;;1 ;
15 ; R-k Ligota Ligocka KuŸniaBoguszowicka;1 ; ; ;;1 ;
16 ; R-k Boguszowice StareRaszowiec; ; ; ;; ;
17 ; R-k Boguszowice Stare; ;1 ; ;;1 ;
18 ; R-k Boguszowice StareSzko³a; ; ; ;; ;
19 ; R-k Boguszowice StareSztolniowa 1; ; ; ;; ;
20 ; R-k Boguszowice StareSztolniowa; ;1 ; ;;1 ;
21 ; R-k Boguszowice StareRejewskiego; ; ; ;; ;
22 ; R-k Boguszowice StareB³êkitna;1 ; ; ;;1 ;
23 ; R-k Boguszowice OsiedleKopalnia;2 ; ; ;;2 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:41;;#57;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie20-09-2021 - 24-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
24 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
25 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
 Razem: ;;85 ;111 ;4 ;;200 ;

   Kursówka: 10   Linia:  46   Wariant: D - 46 Boguszowice-DA   Kurs:  08:16;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;14 ;8 ; ;;22 ;
2 ; R-k Boguszowice OsiedlePatriotów;24 ;16 ;2 ;;42 ;
3 ; R-k Boguszowice OsiedleKopalnia;2 ;2 ;3 ;;7 ;
4 ; R-k Boguszowice StareB³êkitna; ;1 ;1 ;;2 ;
5 ; R-k Boguszowice StareRejewskiego;6 ;7 ; ;;13 ;
6 ; R-k Boguszowice StareSztolniowa;13 ;13 ;1 ;;27 ;
7 ; R-k Boguszowice StareSztolniowa 1;5 ;10 ; ;;15 ;
8 ; R-k Boguszowice StareSzko³a; ;4 ;1 ;;5 ;
9 ; R-k Boguszowice Stare;4 ;11 ; ;;15 ;
10 ; R-k Boguszowice StareRaszowiec; ;3 ;1 ;;4 ;
11 ; R-k Ligota Ligocka KuŸniaBoguszowicka;6 ;3 ; ;;9 ;
12 ; R-k Ligota Ligocka KuŸnia RBoguszowicki;3 ;2 ; ;;5 ;
13 ; R-k Ligota Ligocka KuŸniaKaplica;5 ;5 ; ;;10 ;
14 ; R-k Ligota Ligocka KuŸnia¯orska;2 ; ; ;;2 ;
15 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
16 ; R-k Pó³noc Karolinka; ; ; ;; ;
17 ; R-k Œródmieœcie Piasta;1 ;3 ; ;;4 ;
18 ; R-k Œródmieœcie PlacWolnoœci 1;3 ;3 ; ;;6 ;
19 ; R-k Œródmieœcie 3 Maja; ;1 ; ;;1 ;
20 ; R-k Œródmieœcie Urszulanki;1 ;2 ; ;;3 ;
21 ; R-k Œródmieœcie S¹d; ; ; ;; ;
22 ; R-k Maroko NowinyZebrzydowicka; ;1 ; ;;1 ;
23 ; R-k Maroko Nowiny; ; ; ;; ;
24 ; R-k Maroko Nowiny Szko³a; ; ; ;; ;
25 ; R-k Maroko NowinyBudowlanych;1 ; ; ;;1 ;
26 ; Rybnik Dworzec Autobusowy5; ; ; ;; ;
 Razem: ;;90 ;95 ;9 ;;194 ;

   Kursówka: 10   Linia:  1   Wariant: C - DA-Niewiadom   Kurs:  09:35;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;1 ; ; ;;1 ;
2 ; R-k Pó³noc Rondo Gliwickie; ;1 ; ;;1 ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;12 ;13 ; ;;25 ;
4 ; R-k Œródmieœcie S¹d;3 ;5 ;2 ;;10 ;
5 ; R-k Smolna Franciszkanie;1 ;1 ;1 ;;3 ;
6 ; R-k Smolna Osiedle;2 ;1 ; ;;3 ;
7 ; R-k Zamys³ów Plebiscytowa;1 ;1 ; ;;2 ;
8 ; R-k Zamys³ów Niedobczycka; ; ; ;; ;
9 ; R-k Zamys³ów Wrzosy;2 ; ; ;;2 ;
