>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:05;;#1;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie25-09-2021 - 25-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
   Kursówka: 1   Linia:  11   Wariant: A - 11 DA- Ryb KuŸnia   Kurs:  06:29;;;;;;;
24 ; R-k Maroko Nowiny Szko³a; ; ; ;; ;
25 ; R-k Maroko NowinyBudowlanych; ; ; ;; ;
26 ; Rybnik Dworzec Autobusowy5; ; ; ;; ;
 Razem: ;;1 ;3 ;1 ;;5 ;

   Kursówka: 13   Linia:  45   Wariant: F - ¯orska-K³okocin   Kurs:  04:42;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
2 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
3 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
4 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
5 ; R-k Gotartowice; ; ; ;; ;
6 ; R-k Gotartowice Stra¿; ; ; ;; ;
7 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
8 ; R-k Boguszowice Stare; ; ; ;; ;
9 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
10 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
11 ; R-k K³okocin Osiedle; ; ; ;; ;
12 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;; ; ; ;; ;

   Kursówka: 13   Linia:  45   Wariant: A - 45 K³okocin-Zwonowice   Kurs:  05:00;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla;3 ; ; ;;3 ;
2 ; R-k K³okocin Osiedle; ;1 ; ;;1 ;
3 ; R-k K³okocin Urz¹d Celny; ; ;1 ;;1 ;
4 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:05;;#33;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie25-09-2021 - 25-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
5 ; R-k Boguszowice Stare; ; ; ;; ;
6 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
7 ; R-k Gotartowice Stra¿;1 ;1 ; ;;2 ;
8 ; R-k Gotartowice; ; ; ;; ;
9 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ;1 ; ;;1 ;
11 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia¯orska;1 ; ; ;;1 ;
13 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
14 ; R-k Œródmieœcie Bazylika; ;2 ; ;;2 ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
17 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
18 ; R-k Œródmieœcie S¹d; ;3 ; ;;3 ;
19 ; R-k Maroko NowinyZebrzydowicka; ;1 ; ;;1 ;
20 ; Rybnik Dworzec Autobusowy4; ;1 ; ;;1 ;
21 ; R-k Maroko Nowiny¯o³êdziowa; ;1 ; ;;1 ;
22 ; R-k Orzepowice Szpital Woj; ;1 ; ;;1 ;
23 ; R-k Orzepowice Rondo; ; ; ;; ;
24 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
25 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
26 ; R-k Chwa³êcice Koœció³ 1; ; ; ;; ;
27 ; R-k Chwa³êcice Koœció³; ; ; ;; ;
28 ; R-k Chwa³êcice Goj; ; ; ;; ;
29 ; Zwonowice Classen; ; ; ;; ;
30 ; Zwonowice Wyzwolenia; ; ; ;; ;
31 ; Zwonowice Szko³a; ; ; ;; ;
 Razem: ;;5 ;12 ;1 ;;18 ;

   Kursówka: 13   Linia:  45   Wariant: B - 45 Zwonowice-K³okocin   Kurs:  06:15;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Zwonowice Szko³a; ;2 ; ;;2 ;
2 ; Zwonowice Wyzwolenia; ; ; ;; ;
3 ; Zwonowice Classen; ;1 ; ;;1 ;
4 ; R-k Chwa³êcice Goj; ; ; ;; ;
5 ; R-k Chwa³êcice Koœció³;1 ; ; ;;1 ;
6 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
7 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
8 ; R-k Orzepowice Rondo; ; ; ;; ;
9 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
10 ; Rybnik Dworzec Autobusowy3; ; ; ;; ;
11 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
12 ; R-k Œródmieœcie S¹d; ; ; ;; ;
13 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
14 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
15 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
16 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
17 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
18 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
19 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
20 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
21 ; R-k Gotartowice;1 ; ; ;;1 ;
22 ; R-k Gotartowice Stra¿; ; ; ;; ;
23 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
24 ; R-k Boguszowice Stare; ; ; ;; ;
25 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
26 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
27 ; R-k K³okocin Osiedle; ; ; ;; ;
28 ; R-k K³okocin Pêtla; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:05;;#34;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie25-09-2021 - 25-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
 Razem: ;;2 ;3 ; ;;5 ;

   Kursówka: 13   Linia:  45   Wariant: D - K³okocin-DA   Kurs:  07:20;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla;2 ;2 ; ;;4 ;
2 ; R-k K³okocin Osiedle;4 ;2 ; ;;6 ;
3 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
4 ; R-k Boguszowice StareK³okociñska;1 ; ; ;;1 ;
5 ; R-k Boguszowice Stare;4 ;1 ; ;;5 ;
6 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
7 ; R-k Gotartowice Stra¿; ; ; ;; ;
8 ; R-k Gotartowice;1 ; ; ;;1 ;
9 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
11 ; R-k Ligota Ligocka KuŸniaKaplica; ;1 ; ;;1 ;
12 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
13 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
14 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
17 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
18 ; R-k Œródmieœcie S¹d; ; ; ;; ;
19 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
20 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
 Razem: ;;12 ;6 ; ;;18 ;

   Kursówka: 13   Linia:  45   Wariant: G - DA-K³okocin   Kurs:  08:37;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy3;1 ;2 ; ;;3 ;
2 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
3 ; R-k Œródmieœcie S¹d;7 ; ; ;;7 ;
4 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
5 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
6 ; R-k Œródmieœcie Bazylika; ;2 ; ;;2 ;
7 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
8 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
9 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
11 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
12 ; R-k Gotartowice; ; ; ;; ;
13 ; R-k Gotartowice Stra¿; ; ; ;; ;
14 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
15 ; R-k Boguszowice Stare; ; ; ;; ;
16 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
17 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
18 ; R-k K³okocin Osiedle; ; ; ;; ;
19 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;;8 ;4 ; ;;12 ;

   Kursówka: 13   Linia:  45   Wariant: A - 45 K³okocin-Zwonowice   Kurs:  09:20;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla;3 ; ; ;;3 ;
2 ; R-k K³okocin Osiedle;1 ;3 ; ;;4 ;
3 ; R-k K³okocin Urz¹d Celny; ; ;1 ;;1 ;
4 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
5 ; R-k Boguszowice Stare;2 ;1 ; ;;3 ;
6 ; R-k Gotartowice Gotartowicka; ;2 ; ;;2 ;
7 ; R-k Gotartowice Stra¿; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:05;;#35;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie25-09-2021 - 25-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
8 ; R-k Gotartowice; ; ; ;; ;
9 ; R-k Ligota Ligocka KuŸnia; ;1 ; ;;1 ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
11 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia¯orska; ;2 ; ;;2 ;
13 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
14 ; R-k Œródmieœcie Bazylika;1 ;2 ; ;;3 ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
17 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
18 ; R-k Œródmieœcie S¹d;2 ;2 ; ;;4 ;
19 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
20 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
21 ; R-k Maroko Nowiny¯o³êdziowa; ; ; ;; ;
22 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
23 ; R-k Orzepowice Rondo; ; ; ;; ;
24 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
25 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
26 ; R-k Chwa³êcice Koœció³ 1; ; ; ;; ;
27 ; R-k Chwa³êcice Koœció³; ; ; ;; ;
28 ; R-k Chwa³êcice Goj; ; ; ;; ;
29 ; Zwonowice Classen; ; ; ;; ;
30 ; Zwonowice Wyzwolenia; ; ; ;; ;
31 ; Zwonowice Szko³a; ; ; ;; ;
 Razem: ;;9 ;13 ;1 ;;23 ;

   Kursówka: 13   Linia:  45   Wariant: B - 45 Zwonowice-K³okocin   Kurs:  10:30;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Zwonowice Szko³a;6 ; ; ;;6 ;
2 ; Zwonowice Wyzwolenia; ;1 ; ;;1 ;
3 ; Zwonowice Classen; ; ; ;; ;
4 ; R-k Chwa³êcice Goj; ; ; ;; ;
5 ; R-k Chwa³êcice Koœció³;2 ;1 ; ;;3 ;
6 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
7 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
8 ; R-k Orzepowice Rondo;1 ; ; ;;1 ;
9 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
10 ; Rybnik Dworzec Autobusowy3; ; ; ;; ;
11 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
12 ; R-k Œródmieœcie S¹d; ;1 ; ;;1 ;
13 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
14 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
15 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
16 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ;1 ;;1 ;
17 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
18 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
19 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
20 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
21 ; R-k Gotartowice; ; ; ;; ;
22 ; R-k Gotartowice Stra¿; ; ; ;; ;
23 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
24 ; R-k Boguszowice Stare; ; ; ;; ;
25 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
26 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
27 ; R-k K³okocin Osiedle; ; ; ;; ;
28 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;;9 ;3 ;1 ;;13 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:05;;#36;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie25-09-2021 - 25-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
   Kursówka: 13   Linia:  45   Wariant: A - 45 K³okocin-Zwonowice   Kurs:  11:30;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla;6 ; ; ;;6 ;
2 ; R-k K³okocin Osiedle; ;3 ; ;;3 ;
3 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
4 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
5 ; R-k Boguszowice Stare;1 ; ; ;;1 ;
6 ; R-k Gotartowice Gotartowicka; ; ;1 ;;1 ;
7 ; R-k Gotartowice Stra¿; ; ; ;; ;
8 ; R-k Gotartowice; ; ; ;; ;
9 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
11 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia¯orska; ;1 ; ;;1 ;
13 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
14 ; R-k Œródmieœcie Bazylika; ;1 ; ;;1 ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
17 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
18 ; R-k Œródmieœcie S¹d;1 ;1 ; ;;2 ;
19 ; R-k Maroko NowinyZebrzydowicka;2 ;2 ; ;;4 ;
20 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
21 ; R-k Maroko Nowiny¯o³êdziowa; ; ; ;; ;
22 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
23 ; R-k Orzepowice Rondo; ; ; ;; ;
24 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
25 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
26 ; R-k Chwa³êcice Koœció³ 1; ; ; ;; ;
27 ; R-k Chwa³êcice Koœció³; ; ; ;; ;
28 ; R-k Chwa³êcice Goj; ; ; ;; ;
29 ; Zwonowice Classen; ; ; ;; ;
30 ; Zwonowice Wyzwolenia; ; ; ;; ;
31 ; Zwonowice Szko³a; ; ; ;; ;
 Razem: ;;10 ;8 ;1 ;;19 ;

   Kursówka: 13   Linia:  45   Wariant: I - Zwonowice-S¹d   Kurs:  13:10;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Zwonowice Szko³a; ;3 ; ;;3 ;
2 ; Zwonowice Wyzwolenia; ; ; ;; ;
3 ; Zwonowice Classen; ; ; ;; ;
4 ; R-k Chwa³êcice Goj; ; ; ;; ;
5 ; R-k Chwa³êcice Koœció³; ; ; ;; ;
6 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
7 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
8 ; R-k Orzepowice Rondo; ;1 ; ;;1 ;
9 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
10 ; Rybnik Dworzec Autobusowy3; ; ; ;; ;
11 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
12 ; R-k Œródmieœcie S¹d; ; ; ;; ;
 Razem: ;; ;4 ; ;;4 ;

   Kursówka: 13   Linia:  45   Wariant: C - S¹d- Zwonowice   Kurs:  14:57;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Œródmieœcie S¹d;5 ;3 ; ;;8 ;
2 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
3 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
4 ; R-k Maroko Nowiny¯o³êdziowa; ; ; ;; ;
5 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:05;;#37;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie25-09-2021 - 25-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
6 ; R-k Orzepowice Rondo; ; ; ;; ;
7 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
8 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
9 ; R-k Chwa³êcice Koœció³ 1; ; ; ;; ;
10 ; R-k Chwa³êcice Koœció³; ; ; ;; ;
11 ; R-k Chwa³êcice Goj; ; ; ;; ;
12 ; Zwonowice Classen; ; ; ;; ;
13 ; Zwonowice Wyzwolenia; ; ; ;; ;
14 ; Zwonowice Szko³a; ; ; ;; ;
 Razem: ;;5 ;3 ; ;;8 ;

   Kursówka: 13   Linia:  45   Wariant: B - 45 Zwonowice-K³okocin   Kurs:  15:40;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Zwonowice Szko³a;1 ; ; ;;1 ;
2 ; Zwonowice Wyzwolenia; ; ; ;; ;
3 ; Zwonowice Classen; ; ; ;; ;
4 ; R-k Chwa³êcice Goj; ; ; ;; ;
5 ; R-k Chwa³êcice Koœció³;1 ;3 ; ;;4 ;
6 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
7 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
8 ; R-k Orzepowice Rondo; ; ; ;; ;
9 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
10 ; Rybnik Dworzec Autobusowy3; ; ; ;; ;
11 ; R-k Maroko NowinyZebrzydowicka; ; ; ;; ;
12 ; R-k Œródmieœcie S¹d;1 ;2 ; ;;3 ;
13 ; R-k Œródmieœcie DworzecKolejowy;2 ; ;1 ;;3 ;
14 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
15 ; R-k Œródmieœcie Bazylika; ;1 ; ;;1 ;
16 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
17 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
18 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
19 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
20 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
21 ; R-k Gotartowice; ; ; ;; ;
22 ; R-k Gotartowice Stra¿;1 ; ; ;;1 ;
23 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
24 ; R-k Boguszowice Stare; ;1 ; ;;1 ;
25 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
26 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
27 ; R-k K³okocin Osiedle; ; ; ;; ;
28 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;;6 ;7 ;1 ;;14 ;

   Kursówka: 13   Linia:  45   Wariant: A - 45 K³okocin-Zwonowice   Kurs:  16:35;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla;1 ;1 ; ;;2 ;
2 ; R-k K³okocin Osiedle;1 ;3 ; ;;4 ;
3 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
4 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
5 ; R-k Boguszowice Stare;1 ;4 ; ;;5 ;
6 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
7 ; R-k Gotartowice Stra¿; ; ; ;; ;
8 ; R-k Gotartowice; ; ; ;; ;
9 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
11 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
13 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
14 ; R-k Œródmieœcie Bazylika;1 ; ;1 ;;2 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:05;;#38;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie25-09-2021 - 25-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
15 ; R-k Œródmieœcie Chrobrego; ;1 ; ;;1 ;
16 ; R-k Œródmieœcie 3 Maja; ;1 ; ;;1 ;
17 ; R-k Œródmieœcie Urszulanki;1 ; ; ;;1 ;
18 ; R-k Œródmieœcie S¹d;3 ; ; ;;3 ;
19 ; R-k Maroko NowinyZebrzydowicka; ;1 ;1 ;;2 ;
20 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
21 ; R-k Maroko Nowiny¯o³êdziowa; ; ; ;; ;
22 ; R-k Orzepowice Szpital Woj; ; ;1 ;;1 ;
23 ; R-k Orzepowice Rondo; ; ; ;; ;
24 ; R-k Chwa³êcice Przystañ; ; ; ;; ;
25 ; R-k Chwa³êcice Kierchówek; ; ; ;; ;
26 ; R-k Chwa³êcice Koœció³ 1; ; ; ;; ;
27 ; R-k Chwa³êcice Koœció³; ; ; ;; ;
28 ; R-k Chwa³êcice Goj; ; ; ;; ;
29 ; Zwonowice Classen; ; ; ;; ;
30 ; Zwonowice Wyzwolenia; ; ; ;; ;
31 ; Zwonowice Szko³a; ; ; ;; ;
 Razem: ;;8 ;11 ;3 ;;22 ;

   Kursówka: 13   Linia:  45   Wariant: B - 45 Zwonowice-K³okocin   Kurs:  17:50;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Zwonowice Szko³a; ;1 ; ;;1 ;
2 ; Zwonowice Wyzwolenia; ; ; ;; ;
3 ; Zwonowice Classen; ; ; ;; ;
4 ; R-k Chwa³êcice Goj; ; ; ;; ;
5 ; R-k Chwa³êcice Koœció³; ; ; ;; ;
6 ; R-k Chwa³êcice Kierchówek;1 ; ; ;;1 ;
7 ; R-k Chwa³êcice Przystañ;1 ; ; ;;1 ;
8 ; R-k Orzepowice Rondo; ; ; ;; ;
9 ; R-k Orzepowice Szpital Woj;1 ;1 ; ;;2 ;
10 ; Rybnik Dworzec Autobusowy3; ;2 ; ;;2 ;
11 ; R-k Maroko NowinyZebrzydowicka; ;1 ;2 ;;3 ;
12 ; R-k Œródmieœcie S¹d;1 ;1 ; ;;2 ;
13 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
14 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
15 ; R-k Œródmieœcie Bazylika;1 ;1 ; ;;2 ;
16 ; R-k Ligota Ligocka KuŸniaWiadukt;1 ; ; ;;1 ;
17 ; R-k Ligota Ligocka KuŸnia¯orska;2 ; ;1 ;;3 ;
18 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
19 ; R-k Ligota Ligocka KuŸnia RBoguszowicki;1 ;1 ; ;;2 ;
20 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
21 ; R-k Gotartowice; ;1 ; ;;1 ;
22 ; R-k Gotartowice Stra¿; ; ; ;; ;
23 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
24 ; R-k Boguszowice Stare; ; ; ;; ;
25 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
26 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
27 ; R-k K³okocin Osiedle; ; ; ;; ;
28 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;;9 ;9 ;3 ;;21 ;

   Kursówka: 13   Linia:  45   Wariant: D - K³okocin-DA   Kurs:  18:45;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla; ;2 ; ;;2 ;
2 ; R-k K³okocin Osiedle;1 ; ; ;;1 ;
3 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
