>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:36;;#1;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie13-09-2021 - 17-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
   Kursówka: 01   Linia:  6   Wariant: D - Plac Wolnoœci-Marcel   Kurs:  04:55;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
12 ; R-k Popielów Staffa;1 ; ;1 ;;2 ;
13 ; R-k Popielów Koœció³;1 ;2 ; ;;3 ;
14 ; R-k Radziejów; ; ; ;; ;
15 ; R-k Radziejów Okulickiego; ;1 ; ;;1 ;
16 ; R-k Radziejów Œwiercze; ; ; ;; ;
17 ; R-k Chwa³owice Las; ; ; ;; ;
18 ; R-k Chwa³owice Œl¹ska;2 ;5 ; ;;7 ;
19 ; R-k Chwa³owice Kopalnia;6 ;2 ;1 ;;9 ;
20 ; R-k Meksyk Park;2 ;2 ; ;;4 ;
21 ; R-k Meksyk Kamyczek;1 ; ; ;;1 ;
22 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
23 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
24 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
25 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
26 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:36;;#125;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie13-09-2021 - 17-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
 Razem: ;;42 ;26 ;5 ;;73 ;

   Kursówka: 22   Linia:  12   Wariant: A - 12 DA-Ryb KuŸnia-DA   Kurs:  14:17;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4;4 ;1 ; ;;5 ;
2 ; R-k Smolna Kotucza; ;1 ;1 ;;2 ;
3 ; R-k Smolna Reymonta;1 ; ; ;;1 ;
4 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
5 ; R-k Œródmieœcie DworzecKolejowy;4 ;1 ; ;;5 ;
6 ; R-k Œródmieœcie Chrobrego; ;1 ; ;;1 ;
7 ; R-k Œródmieœcie PlacWolnoœci 2;10 ;13 ; ;;23 ;
8 ; R-k Pó³noc Gliwicka Szpital;3 ; ; ;;3 ;
9 ; R-k Pó³noc K¹pielisko Ruda;1 ;1 ;1 ;;3 ;
10 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
11 ; R-k Wielopole Szko³a;1 ; ; ;;1 ;
12 ; R-k Wielopole Wiadukt; ; ; ;; ;
13 ; R-k Rybnicka KuŸnia WORD;1 ;2 ; ;;3 ;
14 ; R-k Rybnicka KuŸnia Boisko; ; ;2 ;;2 ;
15 ; R-k Rybnicka KuŸnia Ch³odnieI; ; ; ;; ;
16 ; R-k Rybnicka KuŸniaElektrownia;5 ;5 ; ;;10 ;
17 ; R-k Rybnicka KuŸnia Osiedle;2 ;1 ;2 ;;5 ;
18 ; R-k Orzepowice Rondo; ; ; ;; ;
19 ; R-k Orzepowice KuŸnia; ; ; ;; ;
20 ; R-k Pó³noc Wawok; ; ; ;; ;
21 ; R-k Pó³noc Rudzka Cmentarz; ; ; ;; ;
22 ; R-k Œródmieœcie Kampus; ; ; ;; ;
23 ; R-k Œródmieœcie PlacWolnoœci 3;8 ;2 ; ;;10 ;
24 ; R-k Œródmieœcie 3 Maja; ;2 ; ;;2 ;
25 ; R-k Œródmieœcie Urszulanki;1 ; ; ;;1 ;
26 ; R-k Œródmieœcie ReymontaZUS;1 ; ; ;;1 ;
27 ; R-k Smolna Reymonta; ;1 ; ;;1 ;
28 ; R-k Smolna Kotucza; ; ; ;; ;
29 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;42 ;31 ;6 ;;79 ;

   Kursówka: 22   Linia:  31   Wariant: A - 31 Orzepowice-Boguszowice   Kurs:  15:25;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Orzepowice Borki;2 ; ; ;;2 ;
2 ; R-k Orzepowice Szpital Woj;1 ;1 ; ;;2 ;
3 ; R-k Maroko Nowiny RondoMazamet; ; ;1 ;;1 ;
4 ; R-k Maroko NowinyBudowlanych; ;1 ;1 ;;2 ;
5 ; R-k Maroko Nowiny Szko³a;10 ;18 ; ;;28 ;
6 ; R-k Maroko Nowiny Chabrowa;1 ; ; ;;1 ;
7 ; R-k Maroko NowinyRaciborska; ; ;1 ;;1 ;
8 ; R-k Smolna Reymonta;26 ;3 ; ;;29 ;
9 ; R-k Smolna Franciszkanie; ; ;2 ;;2 ;
10 ; R-k Œródmieœcie S¹d;33 ;49 ;1 ;;83 ;
11 ; R-k Œródmieœcie Policja;3 ;2 ;2 ;;7 ;
12 ; R-k Meksyk Park;1 ;3 ;3 ;;7 ;
13 ; R-k Chwa³owice Kopalnia;8 ;7 ; ;;15 ;
14 ; R-k Chwa³owice Osiedle; ;3 ;1 ;;4 ;
15 ; Jankowice Œwierklañska; ; ; ;; ;
16 ; Jankowice Gwarek;1 ;3 ; ;;4 ;
17 ; Jankowice Urz¹d Gminy; ; ; ;; ;
18 ; Œwierklany Plebiscytowa; ; ; ;; ;
19 ; Œwierklany Górne; ; ; ;; ;
20 ; Œwierklany Plebiscytowa; ; ; ;; ;
21 ; R-k Boguszowice OsiedleJastrzêbska;4 ; ;1 ;;5 ;
22 ; R-k Boguszowice OsiedleKopalnia; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:36;;#126;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie13-09-2021 - 17-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
23 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
24 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
 Razem: ;;90 ;90 ;13 ;;193 ;

   Kursówka: 22   Linia:  46   Wariant: D - 46 Boguszowice-DA   Kurs:  16:26;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;6 ; ; ;;6 ;
2 ; R-k Boguszowice OsiedlePatriotów;9 ;1 ; ;;10 ;
3 ; R-k Boguszowice OsiedleKopalnia; ;1 ; ;;1 ;
4 ; R-k Boguszowice StareB³êkitna; ; ; ;; ;
5 ; R-k Boguszowice StareRejewskiego;3 ;1 ; ;;4 ;
6 ; R-k Boguszowice StareSztolniowa;1 ; ; ;;1 ;
7 ; R-k Boguszowice StareSztolniowa 1; ;2 ; ;;2 ;
8 ; R-k Boguszowice StareSzko³a;1 ; ; ;;1 ;
9 ; R-k Boguszowice Stare; ; ; ;; ;
10 ; R-k Boguszowice StareRaszowiec; ; ;1 ;;1 ;
11 ; R-k Ligota Ligocka KuŸniaBoguszowicka; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ;2 ; ;;2 ;
13 ; R-k Ligota Ligocka KuŸniaKaplica;1 ;2 ; ;;3 ;
14 ; R-k Ligota Ligocka KuŸnia¯orska;1 ; ; ;;1 ;
15 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ;2 ;;2 ;
16 ; R-k Pó³noc Karolinka;3 ; ; ;;3 ;
17 ; R-k Œródmieœcie Piasta; ;2 ; ;;2 ;
18 ; R-k Œródmieœcie PlacWolnoœci 1;4 ;10 ; ;;14 ;
19 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
20 ; R-k Œródmieœcie Urszulanki;4 ;3 ; ;;7 ;
21 ; R-k Œródmieœcie S¹d;7 ;3 ; ;;10 ;
22 ; R-k Maroko NowinyZebrzydowicka; ;2 ; ;;2 ;
23 ; R-k Maroko Nowiny; ; ; ;; ;
24 ; R-k Maroko Nowiny Szko³a; ; ; ;; ;
25 ; R-k Maroko NowinyBudowlanych; ; ; ;; ;
26 ; Rybnik Dworzec Autobusowy5; ; ; ;; ;
 Razem: ;;40 ;29 ;3 ;;72 ;

   Kursówka: 23   Linia:  42   Wariant: C - Œródmieœcie-Chwa³owice   Kurs:  05:37;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Œródmieœcie Bazylika;2 ; ; ;;2 ;
2 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
3 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
4 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
5 ; R-k Œródmieœcie Policja;2 ; ; ;;2 ;
6 ; R-k Meksyk Park; ; ; ;; ;
7 ; R-k Chwa³owice Kopalnia; ;1 ; ;;1 ;
8 ; R-k Chwa³owice Osiedle; ; ; ;; ;
9 ; R-k Chwa³owice Pêtla; ; ; ;; ;
 Razem: ;;4 ;1 ; ;;5 ;

   Kursówka: 23   Linia:  42   Wariant: A - Chwa³owice-K³okocin   Kurs:  06:15;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Chwa³owice Pêtla; ;1 ; ;;1 ;
2 ; R-k Chwa³owice Osiedle;4 ;1 ; ;;5 ;
3 ; R-k Chwa³owice Kopalnia;6 ;1 ;1 ;;8 ;
4 ; R-k Meksyk Park;5 ; ; ;;5 ;
5 ; R-k Meksyk Kamyczek; ; ; ;; ;
6 ; R-k Œródmieœcie DworzecKolejowy; ;4 ; ;;4 ;
7 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
8 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
9 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:36;;#127;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie13-09-2021 - 17-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
10 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
11 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
12 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
13 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
14 ; R-k Gotartowice; ; ; ;; ;
15 ; R-k Gotartowice Stra¿;1 ; ; ;;1 ;
16 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
17 ; R-k Boguszowice Stare; ; ; ;; ;
18 ; R-k Boguszowice StareK³okociñska; ; ; ;; ;
19 ; R-k K³okocin Urz¹d Celny; ; ; ;; ;
20 ; R-k K³okocin Osiedle; ; ; ;; ;
21 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;;16 ;7 ;1 ;;24 ;

   Kursówka: 23   Linia:  42   Wariant: B - K³okocin-Chwa³owice   Kurs:  07:00;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla;10 ;14 ; ;;24 ;
2 ; R-k K³okocin Osiedle;8 ;10 ;1 ;;19 ;
3 ; R-k K³okocin Urz¹d Celny; ; ;2 ;;2 ;
4 ; R-k Boguszowice StareK³okociñska; ;1 ;1 ;;2 ;
5 ; R-k Boguszowice Stare; ;5 ; ;;5 ;
6 ; R-k Gotartowice Gotartowicka; ; ;1 ;;1 ;
7 ; R-k Gotartowice Stra¿;4 ;6 ; ;;10 ;
8 ; R-k Gotartowice;2 ;2 ;1 ;;5 ;
9 ; R-k Ligota Ligocka KuŸnia; ;3 ; ;;3 ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki;1 ;4 ; ;;5 ;
11 ; R-k Ligota Ligocka KuŸniaKaplica;5 ;10 ; ;;15 ;
12 ; R-k Ligota Ligocka KuŸnia¯orska; ;1 ; ;;1 ;
13 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
14 ; R-k Œródmieœcie Bazylika;3 ; ; ;;3 ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie 3 Maja;1 ; ; ;;1 ;
17 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
18 ; R-k Œródmieœcie Policja; ;1 ; ;;1 ;
19 ; R-k Meksyk Park;1 ; ; ;;1 ;
20 ; R-k Chwa³owice Kopalnia; ;1 ; ;;1 ;
21 ; R-k Chwa³owice Osiedle; ; ; ;; ;
22 ; R-k Chwa³owice Pêtla; ; ; ;; ;
 Razem: ;;35 ;58 ;6 ;;99 ;

   Kursówka: 23   Linia:  42   Wariant: G - Przelot Chwa³owice-K³okocin   Kurs:  07:40;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Chwa³owice Pêtla; ; ; ;; ;
2 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;; ; ; ;; ;

   Kursówka: 23   Linia:  42   Wariant: B - K³okocin-Chwa³owice   Kurs:  08:00;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla;8 ;11 ; ;;19 ;
2 ; R-k K³okocin Osiedle;12 ;11 ;1 ;;24 ;
3 ; R-k K³okocin Urz¹d Celny;1 ; ;1 ;;2 ;
4 ; R-k Boguszowice StareK³okociñska;1 ;2 ; ;;3 ;
5 ; R-k Boguszowice Stare;3 ;9 ; ;;12 ;
6 ; R-k Gotartowice Gotartowicka; ;2 ;1 ;;3 ;
7 ; R-k Gotartowice Stra¿;8 ;4 ;1 ;;13 ;
8 ; R-k Gotartowice; ;6 ;2 ;;8 ;
9 ; R-k Ligota Ligocka KuŸnia;2 ;3 ; ;;5 ;
10 ; R-k Ligota Ligocka KuŸnia RBoguszowicki;5 ;5 ; ;;10 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:36;;#128;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie13-09-2021 - 17-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
11 ; R-k Ligota Ligocka KuŸniaKaplica;2 ;10 ; ;;12 ;
12 ; R-k Ligota Ligocka KuŸnia¯orska; ;1 ; ;;1 ;
13 ; R-k Ligota Ligocka KuŸniaWiadukt;1 ; ; ;;1 ;
14 ; R-k Œródmieœcie Bazylika;1 ;4 ; ;;5 ;
15 ; R-k Œródmieœcie Chrobrego;1 ; ; ;;1 ;
16 ; R-k Œródmieœcie 3 Maja;3 ;1 ; ;;4 ;
17 ; R-k Œródmieœcie Urszulanki; ;3 ; ;;3 ;
18 ; R-k Œródmieœcie Policja; ;5 ; ;;5 ;
19 ; R-k Meksyk Park;2 ;2 ; ;;4 ;
20 ; R-k Chwa³owice Kopalnia;1 ;1 ; ;;2 ;
21 ; R-k Chwa³owice Osiedle; ; ; ;; ;
22 ; R-k Chwa³owice Pêtla; ; ; ;; ;
 Razem: ;;51 ;80 ;6 ;;137 ;

   Kursówka: 23   Linia:  42   Wariant: D - Chwa³owice-Œródmieœcie   Kurs:  08:40;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Chwa³owice Pêtla;1 ;1 ; ;;2 ;
2 ; R-k Chwa³owice Osiedle;2 ;1 ; ;;3 ;
3 ; R-k Chwa³owice Kopalnia;4 ;2 ; ;;6 ;
4 ; R-k Meksyk Park; ; ; ;; ;
5 ; R-k Meksyk Kamyczek; ; ; ;; ;
6 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
7 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
 Razem: ;;7 ;4 ; ;;11 ;

   Kursówka: 23   Linia:  42   Wariant: C - Œródmieœcie-Chwa³owice   Kurs:  13:37;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Œródmieœcie Bazylika;6 ;2 ; ;;8 ;
2 ; R-k Œródmieœcie Chrobrego; ;1 ; ;;1 ;
3 ; R-k Œródmieœcie 3 Maja;1 ; ; ;;1 ;
4 ; R-k Œródmieœcie Urszulanki; ;2 ; ;;2 ;
5 ; R-k Œródmieœcie Policja;4 ;3 ; ;;7 ;
6 ; R-k Meksyk Park;1 ; ; ;;1 ;
7 ; R-k Chwa³owice Kopalnia; ;1 ; ;;1 ;
8 ; R-k Chwa³owice Osiedle; ; ; ;; ;
9 ; R-k Chwa³owice Pêtla; ; ; ;; ;
 Razem: ;;12 ;9 ; ;;21 ;

   Kursówka: 23   Linia:  42   Wariant: A - Chwa³owice-K³okocin   Kurs:  14:10;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Chwa³owice Pêtla;1 ; ; ;;1 ;
2 ; R-k Chwa³owice Osiedle;2 ;2 ; ;;4 ;
3 ; R-k Chwa³owice Kopalnia;14 ;23 ;2 ;;39 ;
4 ; R-k Meksyk Park; ; ;2 ;;2 ;
5 ; R-k Meksyk Kamyczek; ; ; ;; ;
6 ; R-k Œródmieœcie DworzecKolejowy;2 ;5 ; ;;7 ;
7 ; R-k Œródmieœcie Koœciuszki;4 ;10 ;1 ;;15 ;
8 ; R-k Œródmieœcie Bazylika;5 ;20 ;1 ;;26 ;
9 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
10 ; R-k Ligota Ligocka KuŸnia¯orska;1 ; ; ;;1 ;
11 ; R-k Ligota Ligocka KuŸniaKaplica; ;1 ; ;;1 ;
12 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ;1 ; ;;1 ;
13 ; R-k Ligota Ligocka KuŸnia; ; ;2 ;;2 ;
14 ; R-k Gotartowice; ; ; ;; ;
15 ; R-k Gotartowice Stra¿; ; ; ;; ;
16 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
17 ; R-k Boguszowice Stare; ;3 ; ;;3 ;
18 ; R-k Boguszowice StareK³okociñska; ; ;1 ;;1 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:36;;#129;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie13-09-2021 - 17-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
19 ; R-k K³okocin Urz¹d Celny; ;1 ; ;;1 ;
20 ; R-k K³okocin Osiedle; ; ; ;; ;
21 ; R-k K³okocin Pêtla; ; ; ;; ;
 Razem: ;;29 ;66 ;9 ;;104 ;

   Kursówka: 23   Linia:  42   Wariant: F - Przelot K³okocin - Chwa³owice   Kurs:  14:55;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k K³okocin Pêtla; ; ; ;; ;
2 ; R-k Chwa³owice Pêtla; ; ; ;; ;
 Razem: ;; ; ; ;; ;

   Kursówka: 23   Linia:  42   Wariant: D - Chwa³owice-Œródmieœcie   Kurs:  15:10;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Chwa³owice Pêtla; ; ; ;; ;
2 ; R-k Chwa³owice Osiedle;2 ;2 ; ;;4 ;
3 ; R-k Chwa³owice Kopalnia;4 ;8 ; ;;12 ;
4 ; R-k Meksyk Park; ; ; ;; ;
5 ; R-k Meksyk Kamyczek; ; ; ;; ;
6 ; R-k Œródmieœcie DworzecKolejowy; ;1 ; ;;1 ;
7 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
 Razem: ;;6 ;11 ; ;;17 ;

   Kursówka: 23   Linia:  48   Wariant: A - 48 DA-Boguszowice   Kurs:  15:40;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy3;6 ;1 ; ;;7 ;
2 ; R-k Maroko Nowiny RondoMazamet; ; ;1 ;;1 ;
3 ; R-k Maroko NowinyBudowlanych; ; ; ;; ;
4 ; R-k Maroko Nowiny Szko³a;1 ;6 ; ;;7 ;
5 ; R-k Maroko Nowiny Chabrowa;2 ;1 ; ;;3 ;
6 ; R-k Maroko NowinyRaciborska; ;2 ;1 ;;3 ;
7 ; R-k Smolna Kotucza;2 ;1 ; ;;3 ;
8 ; R-k Pó³noc Rondo Gliwickie;2 ;2 ;1 ;;5 ;
9 ; R-k Œródmieœcie PlacWolnoœci 2;13 ;16 ; ;;29 ;
10 ; R-k Œródmieœcie 3 Maja;2 ;4 ;2 ;;8 ;
11 ; R-k Œródmieœcie DworzecKolejowy;2 ;9 ;2 ;;13 ;
12 ; R-k Œródmieœcie Koœciuszki;4 ;8 ;1 ;;13 ;
13 ; R-k Œródmieœcie Bazylika;7 ;15 ; ;;22 ;
14 ; R-k Ligota Ligocka KuŸniaWiadukt;1 ; ; ;;1 ;
15 ; R-k Ligota Ligocka KuŸnia¯orska;1 ;1 ; ;;2 ;
16 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
17 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ;1 ;;1 ;
18 ; R-k Ligota Ligocka KuŸnia; ;1 ; ;;1 ;
19 ; R-k Gotartowice;1 ; ; ;;1 ;
20 ; R-k Gotartowice Stra¿; ; ; ;; ;
21 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
22 ; R-k Boguszowice Stare;1 ; ; ;;1 ;
23 ; R-k Boguszowice StareSzko³a;1 ; ; ;;1 ;
24 ; R-k Boguszowice StareMa³achowskiego; ; ; ;; ;
25 ; R-k Boguszowice StareB³êkitna;1 ; ; ;;1 ;
26 ; R-k Boguszowice OsiedleKopalnia; ;1 ;1 ;;2 ;
27 ; R-k Boguszowice OsiedlePatriotów; ; ; ;; ;
28 ; R-k Boguszowice OsiedlePêtla; ; ; ;; ;
 Razem: ;;47 ;68 ;10 ;;125 ;

   Kursówka: 23   Linia:  48   Wariant: B - 48 Boguszowice Pêtla-DA   Kurs:  16:36;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Boguszowice OsiedlePêtla;18 ;2 ; ;;20 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:36;;#130;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie13-09-2021 - 17-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
2 ; R-k Boguszowice OsiedlePatriotów;12 ;5 ;3 ;;20 ;
3 ; R-k Boguszowice OsiedleKopalnia; ;1 ;1 ;;2 ;
4 ; R-k Boguszowice StareB³êkitna; ; ; ;; ;
5 ; R-k Boguszowice StareMa³achowskiego; ;1 ; ;;1 ;
6 ; R-k Boguszowice StareSzko³a; ; ; ;; ;
7 ; R-k Boguszowice Stare; ;4 ; ;;4 ;
8 ; R-k Gotartowice Gotartowicka; ;1 ; ;;1 ;
9 ; R-k Gotartowice Stra¿;3 ; ; ;;3 ;
10 ; R-k Gotartowice; ;1 ; ;;1 ;
11 ; R-k Ligota Ligocka KuŸnia; ;3 ; ;;3 ;
12 ; R-k Ligota Ligocka KuŸnia RBoguszowicki;1 ;1 ;1 ;;3 ;
13 ; R-k Ligota Ligocka KuŸniaKaplica;3 ; ; ;;3 ;
14 ; R-k Ligota Ligocka KuŸnia¯orska; ; ;2 ;;2 ;
15 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
16 ; R-k Œródmieœcie Bazylika;2 ;3 ; ;;5 ;
17 ; R-k Œródmieœcie Chrobrego; ;1 ;2 ;;3 ;
18 ; R-k Œródmieœcie PlacWolnoœci 3;11 ;6 ; ;;17 ;
19 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
20 ; R-k Smolna Kotucza; ; ; ;; ;
21 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
22 ; R-k Maroko Nowiny Chabrowa; ; ; ;; ;
23 ; R-k Maroko Nowiny Szko³a; ;1 ; ;;1 ;
24 ; R-k Maroko NowinyBudowlanych; ; ; ;; ;
25 ; Rybnik Dworzec Autobusowy5; ; ; ;; ;
 Razem: ;;50 ;30 ;9 ;;89 ;

   Kursówka: 24   Linia:  23   Wariant: A - 23 DA-Ryd Kopalnia   Kurs:  05:50;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy3; ; ; ;; ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Pó³noc Wyzwolenia; ;6 ; ;;6 ;
4 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
5 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
6 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
7 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
8 ; R-k Œródmieœcie Policja;8 ; ; ;;8 ;
9 ; R-k Meksyk Park;5 ; ; ;;5 ;
10 ; R-k Chwa³owice Kopalnia;12 ;3 ; ;;15 ;
11 ; R-k Chwa³owice Œl¹ska;12 ; ;2 ;;14 ;
12 ; R-k Chwa³owice Las; ; ;1 ;;1 ;
13 ; R-k Radziejów Œwiercze;3 ;3 ; ;;6 ;
14 ; R-k Radziejów Okulickiego; ;1 ; ;;1 ;
15 ; R-k Radziejów;1 ; ; ;;1 ;
16 ; R-k Popielów Koœció³; ; ; ;; ;
17 ; R-k Popielów Staffa; ; ; ;; ;
18 ; R-k Popielów Skrzy¿owanie; ; ; ;; ;
19 ; R-k Popielów Worcella; ;1 ; ;;1 ;
